clase,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,partition
D,0.2596100568771362,0.8316563367843628,7.78766207076842e-08,0.4783777296543121,0.7736947536468506,0.0892944112420082,0.5869426727294922,0.6957936882972717,0.0941387414932251,0.6983722448348999,0.6572147607803345,0.0623402073979377,0.7809857130050659,0.6127726435661316,0.0276865735650062,0.4383524060249328,0.4821355640888214,0.0554975047707557,0.4993340969085693,0.3304131925106048,0.0219575949013233,0.5511351227760315,0.2317881137132644,-0.0125798592343926,0.5847540497779846,0.1489158868789672,-0.0414491705596447,0.3935674726963043,0.4918267130851745,-0.0300068724900484,0.6351816654205322,0.4240829050540924,-0.0848564952611923,0.7409768104553223,0.4925257563591003,-0.108381487429142,0.7634650468826294,0.5570050477981567,-0.1107701361179351,0.4052343368530273,0.537967324256897,-0.1089280992746353,0.6339229941368103,0.4426954686641693,-0.1454942971467971,0.7443432807922363,0.5059036612510681,-0.1173509582877159,0.7691603899002075,0.572860598564148,-0.0864749774336814,0.4577471017837524,0.5926175713539124,-0.1843328028917312,0.6293798685073853,0.5142963528633118,-0.2028632909059524,0.7316043376922607,0.5303561687469482,-0.1713115274906158,0.787885308265686,0.559941291809082,-0.1384705007076263,train
L,0.3361653685569763,1.0321471691131592,4.630759917745309e-07,0.512823224067688,0.9073499441146852,-0.0780128836631774,0.6292639970779419,0.8193891048431396,-0.1239748075604438,0.7493226528167725,0.706565797328949,-0.1639839112758636,0.8598123788833618,0.6473546028137207,-0.1942903697490692,0.4798752069473266,0.558527410030365,-0.0285924077033996,0.4814203083515167,0.3691127598285675,-0.0998145192861557,0.4795540273189544,0.2377690970897674,-0.1442803293466568,0.4645367264747619,0.1357241570949554,-0.1720961332321167,0.366867333650589,0.5823632478713989,-0.0133446576073765,0.3281393051147461,0.4713164269924164,-0.1111926212906837,0.3595231473445892,0.6414133310317993,-0.1129240021109581,0.3885811865329742,0.7318267822265625,-0.0875432044267654,0.2688985168933868,0.6520752906799316,-0.0112684955820441,0.2354580014944076,0.5587378740310669,-0.1180256530642509,0.2849490046501159,0.7122629880905151,-0.0783580094575882,0.3325062096118927,0.7804901599884033,-0.0191111862659454,0.2045916318893432,0.7513246536254883,-0.0138558419421315,0.1595664024353027,0.6793994307518005,-0.069437988102436,0.2215245068073272,0.7803173065185547,-0.0269523169845342,0.2721401453018188,0.8217746019363403,0.0209086704999208,train
E,0.4215490221977234,0.8131638765335083,-8.023697546377662e-07,0.6091041564941406,0.7013806700706482,-0.0534858740866184,0.7332346439361572,0.5627425312995911,-0.0781696960330009,0.833746075630188,0.4137808084487915,-0.1115867272019386,0.8966251611709595,0.315481960773468,-0.1350290328264236,0.56674724817276,0.3287054598331451,0.0370928235352039,0.5338159799575806,0.150718405842781,-0.0386388637125492,0.5309993028640747,0.2035329341888427,-0.0913698151707649,0.531714916229248,0.3120744228363037,-0.1086213067173957,0.4336301684379577,0.3289510011672973,0.0359659381210804,0.3911171853542328,0.1377655118703842,-0.0366215929388999,0.3990691304206848,0.2695257067680359,-0.0627156943082809,0.4228751063346863,0.3702442049980163,-0.0545330643653869,0.3128169178962707,0.3569059073925018,0.0180399026721715,0.271528422832489,0.1813062727451324,-0.0418655052781105,0.2844105660915375,0.2860059142112732,-0.0278055258095264,0.3182884752750397,0.3883092403411865,0.0055356095544993,0.2100717723369598,0.4179346859455108,-0.0073785739950835,0.1650178134441375,0.2831783592700958,-0.0358301848173141,0.1919242739677429,0.3255046308040619,-0.0128973675891757,0.2331941872835159,0.3906119167804718,0.0199534725397825,train
I,0.5261765122413635,0.8586241006851196,-1.924927346408367e-06,0.710385262966156,0.7487285733222961,-0.086540013551712,0.7808040976524353,0.5506033897399902,-0.1207008063793182,0.7215021252632141,0.3904851078987121,-0.1567555069923401,0.5218570232391357,0.3638028502464294,-0.1614283472299575,0.7115462422370911,0.4453290402889251,-0.0174448266625404,0.7992106676101685,0.28435018658638,-0.1193947121500969,0.7454016208648682,0.3902738988399505,-0.1739220470190048,0.7087382674217224,0.4612517952919006,-0.1933688223361969,0.5632486343383789,0.4273394048213959,-0.0161645952612161,0.6118146181106567,0.2726507782936096,-0.0824980363249778,0.5875765681266785,0.4052019417285919,-0.0830576494336128,0.6064863801002502,0.40644571185112,-0.0693861097097396,0.4170696139335632,0.4316900968551636,-0.0386580564081668,0.4281184673309326,0.2894440591335296,-0.0788289383053779,0.4644956886768341,0.4201695322990417,-0.0257283877581357,0.486328661441803,0.5170395970344543,0.0182871166616678,0.2637778222560882,0.4502745270729065,-0.0771202594041824,0.247702270746231,0.3031610548496246,-0.0813933908939361,0.2607837617397308,0.2117724567651748,-0.0702371820807457,0.2801037728786468,0.1268052756786346,-0.0693701356649398,train
D,0.2583675682544708,0.8175687789916992,2.666121190486592e-07,0.4777764976024627,0.7780755758285522,0.1038258448243141,0.5921000838279724,0.711444616317749,0.1108651608228683,0.705561101436615,0.685553789138794,0.0797793120145797,0.7773223519325256,0.645075261592865,0.0444778576493263,0.4650752246379852,0.484036386013031,0.0572227984666824,0.5293183922767639,0.3345200419425964,0.0206111911684274,0.5867791771888733,0.2351420521736145,-0.0177036672830581,0.621579647064209,0.1535442471504211,-0.0477742180228233,0.4169589579105377,0.493413507938385,-0.0351472236216068,0.6719002723693848,0.434270828962326,-0.0921709313988685,0.7737834453582764,0.5198459625244141,-0.1128037050366401,0.7867831587791443,0.5949074029922485,-0.1105601862072944,0.4209707975387573,0.5407974720001221,-0.1195642352104187,0.6567046046257019,0.458283931016922,-0.1567522883415222,0.7637119293212891,0.534149706363678,-0.1272483766078949,0.7791959047317505,0.6050395965576172,-0.0941872298717498,0.4676903784275055,0.5959818959236145,-0.1985538750886917,0.6465975046157837,0.5266240239143372,-0.2152173370122909,0.7448681592941284,0.5563543438911438,-0.1799984872341156,0.7925019860267639,0.5931185483932495,-0.1443530321121215,train
C,0.3219547569751739,0.6501010060310364,1.2064704151271144e-06,0.4451742768287658,0.697390079498291,-0.0019817943684756,0.5636045336723328,0.7087728381156921,-0.0385161526501178,0.6816110014915466,0.7097785472869873,-0.0849509388208389,0.781487226486206,0.6989771127700806,-0.1325755268335342,0.4650125205516815,0.4029321670532226,-0.0105117885395884,0.561109185218811,0.2816596031188965,-0.0407107435166835,0.662523627281189,0.265397161245346,-0.0665390267968177,0.745484471321106,0.2837986350059509,-0.0830920487642288,0.4634203910827636,0.3534913063049316,-0.0350570082664489,0.5909355878829956,0.2194935381412506,-0.0622242838144302,0.7137142419815063,0.2224859148263931,-0.084335371851921,0.7997605800628662,0.2785561978816986,-0.0977468118071556,0.4746928811073303,0.3332805931568146,-0.0613218285143375,0.5954435467720032,0.209723949432373,-0.0769000276923179,0.7136237621307373,0.2095003724098205,-0.0834076628088951,0.7977445721626282,0.2507053315639496,-0.0867032632231712,0.5107108950614929,0.3445372879505157,-0.0896186009049415,0.6122636198997498,0.2490370422601699,-0.0877026841044426,0.6964931488037109,0.2341992855072021,-0.0799719467759132,0.7597630023956299,0.2480152547359466,-0.0746222510933876,train
E,0.4583463966846466,0.8241332769393921,3.8993638895590266e-07,0.602283239364624,0.7261630296707153,-0.0892356112599372,0.7069913744926453,0.5331932306289673,-0.1162723079323768,0.7913975715637207,0.384446918964386,-0.1422433406114578,0.879439115524292,0.3066881895065307,-0.164128378033638,0.4869898557662964,0.3291538953781128,-0.0117684882134199,0.4233734309673309,0.150552824139595,-0.0806017071008682,0.433661550283432,0.1257438957691192,-0.1450824737548828,0.4639928936958313,0.1949881762266159,-0.1747600734233856,0.3832871317863464,0.3510103821754455,0.0015887029003351,0.3042208552360534,0.1428797096014022,-0.0631129816174507,0.3298732340335846,0.1601427048444748,-0.1252602189779281,0.3803868293762207,0.2570262849330902,-0.1514778137207031,0.2942084074020386,0.397043764591217,-0.0008305514929816,0.2296498715877533,0.2194663286209106,-0.0634534135460853,0.2540807127952575,0.2266595661640167,-0.1108408272266388,0.2989694476127624,0.3147851824760437,-0.1232276484370231,0.2080900371074676,0.462490826845169,-0.0121043063700199,0.1610203087329864,0.2996388077735901,-0.059695404022932,0.1763637661933899,0.279061496257782,-0.0856342390179634,0.2120696753263473,0.3285859227180481,-0.0901319831609726,train
D,0.2503174245357513,0.8273231983184814,1.2541470084670436e-07,0.4705958664417267,0.7758848667144775,0.1073687225580215,0.5855532884597778,0.7016140818595886,0.1225510016083717,0.6979036331176758,0.6674691438674927,0.0988410785794258,0.7832245826721191,0.6292428374290466,0.0716371163725853,0.4443105459213257,0.4770938456058502,0.0877841860055923,0.5166688561439514,0.3382554352283478,0.0704516023397445,0.5728331804275513,0.2413107603788375,0.0471849516034126,0.6134671568870544,0.1607899963855743,0.0247364621609449,0.4049098193645477,0.4812215566635132,-0.0028753343503922,0.6355534791946411,0.4106464982032776,-0.0344250611960887,0.7243843078613281,0.4685835242271423,-0.0481646507978439,0.7416954040527344,0.5180420875549316,-0.0488886684179306,0.4156382381916046,0.5235358476638794,-0.0867004096508026,0.64887535572052,0.4411886930465698,-0.1087436378002166,0.7498021125793457,0.515358030796051,-0.079103410243988,0.769372820854187,0.584547221660614,-0.0513836406171321,0.4664249420166015,0.5781183838844299,-0.1654152572154998,0.6430656909942627,0.5040178894996643,-0.1749711781740188,0.7392077445983887,0.5355141162872314,-0.1415909677743911,0.7898157835006714,0.5758917331695557,-0.1104077398777008,train
L,0.571963369846344,0.8293647766113281,-2.2838634095023733e-07,0.7044914960861206,0.7320597171783447,-0.0317958891391754,0.7423281669616699,0.6117940545082092,-0.0769790858030319,0.7811363935470581,0.5241132974624634,-0.1320458054542541,0.8294722437858582,0.4614202976226806,-0.1826495081186294,0.4958826303482055,0.4423944056034088,-0.0814838409423828,0.4388933181762695,0.2930271625518799,-0.1870644837617874,0.4068714082241058,0.1901518702507019,-0.2367487698793411,0.3685221672058105,0.1068454086780548,-0.269185870885849,0.3728278875350952,0.4699200987815857,-0.131383940577507,0.566983699798584,0.3885992169380188,-0.2631263136863708,0.6384627223014832,0.522808849811554,-0.2602699398994446,0.5735123753547668,0.5705276131629944,-0.2279901057481765,0.2792246043682098,0.5183877944946289,-0.1898413896560669,0.4951707422733307,0.4845337271690368,-0.3364839553833008,0.5593541860580444,0.5993646383285522,-0.2870291471481323,0.4780310988426208,0.62408447265625,-0.2215553671121597,0.2072082757949829,0.5887686610221863,-0.2505872547626495,0.3824954628944397,0.5594872832298279,-0.3447783887386322,0.4608550369739532,0.631449282169342,-0.2947182953357696,0.4007453918457031,0.6639751195907593,-0.2367124259471893,valid
E,0.3817328512668609,0.8244300484657288,5.800932285637828e-07,0.5373899340629578,0.7694607973098755,-0.1033583432435989,0.6759159564971924,0.6060250401496887,-0.1438003331422805,0.7785765528678894,0.4862104058265686,-0.1822402477264404,0.8776988387107849,0.4185210466384887,-0.2177839130163192,0.4888655245304107,0.3538310527801513,-0.0268998574465513,0.4549388885498047,0.1662567406892776,-0.1050435677170753,0.4712349474430084,0.1405698359012603,-0.1812551468610763,0.4936341345310211,0.2172167748212814,-0.218226745724678,0.3843019902706146,0.3564236462116241,-0.0104405796155333,0.3470411300659179,0.1451669484376907,-0.0835046991705894,0.3662618696689605,0.1458687484264373,-0.165773257613182,0.3973193764686584,0.2431269884109497,-0.2082226872444152,0.2868596911430359,0.3840545415878296,-0.0102591104805469,0.2572738528251648,0.1961158812046051,-0.0749955624341964,0.2765306234359741,0.1882852613925933,-0.1428845673799514,0.3042744398117065,0.2795482873916626,-0.1724854111671447,0.1868932247161865,0.4339359998703003,-0.0194269884377717,0.1703912019729614,0.2650051116943359,-0.0695848166942596,0.1859608590602874,0.2349278181791305,-0.1080542057752609,0.2098407596349716,0.2818255126476288,-0.1240679025650024,train
A,0.4441333413124084,0.8536182045936584,-1.7796645579437609e-06,0.6279328465461731,0.7015898823738098,-0.0977279022336006,0.7697463631629944,0.4962549209594726,-0.1281198263168335,0.7774126529693604,0.299933910369873,-0.1461187601089477,0.7679893374443054,0.1544089615345001,-0.1322789043188095,0.5960652232170105,0.2960469126701355,0.0176811274141073,0.6112697720527649,0.2134953439235687,-0.0735245794057846,0.6244257092475891,0.3689801692962646,-0.1128144860267639,0.6045962572097778,0.3739647567272186,-0.1299229860305786,0.4543232321739197,0.3325218260288238,0.037807609885931,0.4798051118850708,0.2310914099216461,-0.0701712667942047,0.5188412666320801,0.431214690208435,-0.0921930745244026,0.508452296257019,0.429687887430191,-0.0845696404576301,0.3176734447479248,0.3812407851219177,0.0359842777252197,0.3430071473121643,0.2739866971969604,-0.0653157457709312,0.3948780000209808,0.4588853418827057,-0.0244385283440351,0.3990010023117065,0.472667932510376,0.0270351152867078,0.1940457820892334,0.4341682195663452,0.0245483797043561,0.2162442356348037,0.3279373049736023,-0.0072827152907848,0.2775692045688629,0.4540059268474579,0.0425724014639854,0.2882631421089172,0.4845719635486603,0.0927748158574104,train
D,0.2551718354225158,0.8351673483848572,9.325987804231772e-08,0.4721918106079101,0.7667809724807739,0.0935552567243576,0.5830113887786865,0.6816403269767761,0.1036251038312912,0.6980059146881104,0.6359418630599976,0.0771355554461479,0.7611263394355774,0.5869185924530029,0.0479632504284381,0.4242291450500488,0.4692628085613251,0.0576185472309589,0.4823600649833679,0.310041069984436,0.0198477488011121,0.5441445708274841,0.2139901220798492,-0.0145846577361226,0.5880792140960693,0.1351866722106933,-0.0410120449960231,0.383622407913208,0.4821436405181885,-0.0297238621860742,0.6384952068328857,0.3899376988410949,-0.0919501483440399,0.7561401128768921,0.4651787877082824,-0.1148437559604644,0.7756221294403076,0.5410704016685486,-0.1121280565857887,0.4016644656658172,0.5302240252494812,-0.1103500574827194,0.6253179311752319,0.4218073487281799,-0.1536760032176971,0.7463798522949219,0.4908991456031799,-0.1249494180083274,0.7688112258911133,0.5600609183311462,-0.088960126042366,0.4537204504013061,0.5890526175498962,-0.1864150762557983,0.6270228624343872,0.4933921992778778,-0.2061907649040222,0.7314814329147339,0.5140016674995422,-0.1710946708917617,0.7825616598129272,0.5499427318572998,-0.1334482878446579,train
L,0.358529269695282,0.9794204235076904,7.753515092190355e-07,0.5126411318778992,0.8435751795768738,-0.1259950101375579,0.6220667958259583,0.7482872009277344,-0.1835846602916717,0.7568304538726807,0.6409792900085449,-0.2197004705667495,0.8758960366249084,0.5824370980262756,-0.2357078939676284,0.4893710315227508,0.5017635822296143,-0.0590616911649704,0.4870994389057159,0.3344811201095581,-0.137300357222557,0.4765131175518036,0.2147036790847778,-0.1860585212707519,0.4538564085960388,0.1127837598323822,-0.2135737240314483,0.3736647963523865,0.530906081199646,-0.017271414399147,0.341755598783493,0.4241148233413696,-0.0945120677351951,0.374368667602539,0.5902578234672546,-0.078226588666439,0.3990646004676819,0.6509034037590027,-0.0429565533995628,0.2645155787467956,0.5908847451210022,0.0042208964005112,0.2425929009914398,0.5027586221694946,-0.090806134045124,0.2949216961860657,0.6451342105865479,-0.0438104309141635,0.3308311700820923,0.681641161441803,0.0178482737392187,0.1872415840625763,0.6727818250656128,0.0158789679408073,0.1559929549694061,0.5962095856666565,-0.023034643381834,0.2223820090293884,0.6851616501808167,0.029972082003951,0.2577696144580841,0.7170226573944092,0.0824566185474395,train
I,0.4542195200920105,0.8287275433540344,-2.0771892650373047e-06,0.6662982702255249,0.732398271560669,-0.0893099308013916,0.7681949138641357,0.546677827835083,-0.1128571853041648,0.7336552143096924,0.386078268289566,-0.1438430398702621,0.5451192259788513,0.3461856544017792,-0.140368714928627,0.7316908240318298,0.4253204762935638,0.0506923608481884,0.832329273223877,0.2803622782230377,-0.0667109936475753,0.788608968257904,0.3877818286418915,-0.1224773973226547,0.7540493607521057,0.452608048915863,-0.130541980266571,0.5732556581497192,0.4055345058441162,0.0447759144008159,0.6337642669677734,0.2671029567718506,-0.0994422808289527,0.6243273019790649,0.3994585871696472,-0.1409994959831237,0.6271777153015137,0.4501868784427643,-0.1209792792797088,0.4149156212806701,0.4054221212863922,0.0095777520909905,0.4460484981536865,0.2782313823699951,-0.1192730441689491,0.4901667237281799,0.4152643978595733,-0.1047058552503585,0.5083538889884949,0.5097742080688477,-0.0457360781729221,0.2525653541088104,0.4123605191707611,-0.0369058325886726,0.2556425333023071,0.2776787877082824,-0.0761762484908104,0.2746010422706604,0.1928765326738357,-0.0708946883678436,0.2967185974121094,0.0992780327796936,-0.0532650873064994,valid
I,0.4946680068969726,0.847109854221344,-1.6752294413890922e-06,0.6900362968444824,0.7380484938621521,-0.0598683021962642,0.7804907560348511,0.5609704256057739,-0.0925715491175651,0.7520396709442139,0.4067202806472778,-0.1364576965570449,0.5742955207824707,0.3675446510314941,-0.1555935889482498,0.713584840297699,0.4402884244918823,0.0085498411208391,0.7961651086807251,0.2970895767211914,-0.0919527858495712,0.761191725730896,0.3851357102394104,-0.1389398127794265,0.7195369601249695,0.4562561511993408,-0.1474349647760391,0.5573472380638123,0.4218326210975647,-0.0122378338128328,0.603173553943634,0.2809686064720154,-0.1086659207940101,0.6142669916152954,0.3991114199161529,-0.1235466673970222,0.6302147507667542,0.431374579668045,-0.1066931411623954,0.4078966975212097,0.4245036840438843,-0.0541456677019596,0.417954534292221,0.2771431803703308,-0.1351119875907898,0.4900709688663482,0.4064918160438537,-0.099912405014038,0.5243071913719177,0.5022057890892029,-0.0519094578921794,0.2538036406040191,0.4412169158458709,-0.1069255918264389,0.2409982681274414,0.3030328154563904,-0.1306990087032318,0.2596354484558105,0.2134279459714889,-0.119728647172451,0.2787677347660064,0.1192707419395446,-0.1100725755095481,train
E,0.3955378830432892,0.817238986492157,6.081381229705585e-07,0.5523902177810669,0.7456448078155518,-0.0863987356424331,0.67992103099823,0.5675042867660522,-0.1164239570498466,0.7826681137084961,0.4388456344604492,-0.1477644145488739,0.880821943283081,0.3748509585857391,-0.1765242964029312,0.4947332441806793,0.3441783487796783,-0.0138538470491766,0.4618323147296905,0.1576481163501739,-0.0866157114505767,0.4926345944404602,0.1440309435129165,-0.1557065844535827,0.5224677324295044,0.2249998450279235,-0.1877393573522567,0.3915904760360718,0.3516517579555511,-0.0045534907840192,0.3446721136569977,0.1393434852361679,-0.0764344930648803,0.3871448636054992,0.1494389176368713,-0.149945393204689,0.428937166929245,0.2542013823986053,-0.1832845360040664,0.2937623262405395,0.3831844627857208,-0.0102358246222138,0.2565793693065643,0.1954111605882644,-0.0740835145115852,0.2973592281341553,0.1970997899770736,-0.1284018009901046,0.332623153924942,0.2915174961090088,-0.1457373052835464,0.1941071450710296,0.4322680830955505,-0.0243673436343669,0.1739716529846191,0.2610802054405212,-0.0727877616882324,0.2033848315477371,0.2356474697589874,-0.1025321409106254,0.2357690185308456,0.2856846749782562,-0.1099753305315971,train
C,0.306296706199646,0.615302324295044,4.8529432916666344e-08,0.4029549956321716,0.5369751453399658,0.1695555448532104,0.4772800207138061,0.4695865511894226,0.2299675941467285,0.5181939601898193,0.4332592487335205,0.2562811076641083,0.5712375640869141,0.4026674926280975,0.2750684916973114,0.4894264042377472,0.3177623152732849,0.1159228533506393,0.6198160648345947,0.2371984124183654,0.11866445094347,0.7145133018493652,0.2338544130325317,0.1241424903273582,0.7857986688613892,0.2591117620468139,0.1273889243602752,0.4854394197463989,0.3304794132709503,0.0195049569010734,0.634107232093811,0.2179391533136367,0.0047661983408033,0.7453613877296448,0.2342561483383178,0.0042204512283205,0.8137383460998535,0.2801407277584076,0.0071561215445399,0.4851182699203491,0.3663099110126495,-0.0651398003101348,0.6249558329582214,0.2439141720533371,-0.0757989063858985,0.732958972454071,0.245458036661148,-0.0710146725177764,0.8083107471466064,0.2719770073890686,-0.0663357973098754,0.5022704601287842,0.4262824058532715,-0.1351111680269241,0.6083074808120728,0.3218420147895813,-0.1391210108995437,0.6882497072219849,0.293202131986618,-0.1334131360054016,0.7493382692337036,0.2906147837638855,-0.1300269812345504,train
E,0.3514608442783355,0.8087741136550903,1.1295911406250525e-07,0.5111876726150513,0.7689570188522339,-0.1078424677252769,0.6564266681671143,0.6108827590942383,-0.1496138423681259,0.7656233310699463,0.4855650067329407,-0.1877504140138626,0.8677533864974976,0.4145451486110687,-0.2219330668449401,0.4940833449363708,0.3686019480228424,-0.0398840643465518,0.4703308641910553,0.171050488948822,-0.1245622336864471,0.4744499921798706,0.1753070503473281,-0.1965244263410568,0.4839298129081726,0.2683224380016327,-0.2298859059810638,0.3822631239891052,0.3660749197006225,-0.0226273350417614,0.3622410297393799,0.1376497596502304,-0.1136944517493248,0.3609693050384521,0.1899952888488769,-0.1899763494729995,0.376348614692688,0.3031399846076965,-0.220858946442604,0.2776363790035248,0.3851409554481506,-0.0217385943979024,0.2605262398719787,0.1864529699087143,-0.1027091592550277,0.2677806615829468,0.2251060456037521,-0.1592183262109756,0.2879712581634521,0.3302549421787262,-0.1745267212390899,0.1783021092414856,0.4249513745307922,-0.0299575887620449,0.1691260039806366,0.2524456977844238,-0.0857877805829048,0.1816894710063934,0.2519036531448364,-0.1148132234811782,0.1990917026996612,0.3132896423339844,-0.121964119374752,train
D,0.2436674088239669,0.8325092196464539,1.3435055734589696e-07,0.4662628471851349,0.7793455123901367,0.1376548558473587,0.5714284181594849,0.7093497514724731,0.153554156422615,0.686530590057373,0.6780537962913513,0.1223423928022384,0.7727269530296326,0.6354729533195496,0.0857980698347091,0.4513620138168335,0.4871533513069153,0.097567468881607,0.5059399604797363,0.3345171809196472,0.0722295567393302,0.5550819039344788,0.2333571910858154,0.0421284399926662,0.5856044292449951,0.1485377550125122,0.0177474692463874,0.4101907610893249,0.4965705573558807,-0.0083325244486331,0.6607068777084351,0.4410583674907684,-0.0430190674960613,0.7551462054252625,0.5259690284729004,-0.0474479012191295,0.7624411582946777,0.5970785021781921,-0.0354678966104984,0.4177344441413879,0.5436133146286011,-0.1047297120094299,0.647268533706665,0.4614867568016052,-0.1204717904329299,0.740362286567688,0.5382546782493591,-0.07039175927639,0.7465320825576782,0.6086813807487488,-0.0253230687230825,0.4698505699634552,0.5983166098594666,-0.1943833827972412,0.6428813934326172,0.5307222604751587,-0.1932640075683593,0.7404606342315674,0.5632274150848389,-0.1416876018047332,0.7873450517654419,0.604695737361908,-0.0942880660295486,train
C,0.3131540417671203,0.682680070400238,1.2146412018410049e-06,0.4526198804378509,0.6878654956817627,0.0426050126552581,0.5668420791625977,0.659213125705719,0.0277561880648136,0.6781513690948486,0.6599641442298889,-0.0100754564628005,0.773511528968811,0.6514239311218262,-0.0495739690959453,0.4425949454307556,0.420997142791748,0.0399471335113048,0.5339791178703308,0.2652985155582428,0.0106691792607307,0.6404263377189636,0.2309747338294983,-0.0072638820856809,0.7300969958305359,0.2380314767360687,-0.0160381682217121,0.4257530570030212,0.3950632214546203,-0.0174570512026548,0.5449215173721313,0.208009123802185,-0.0548970624804496,0.6790377497673035,0.1867827475070953,-0.071269005537033,0.7760088443756104,0.2259931564331054,-0.0729815810918808,0.4310195446014404,0.3959588408470154,-0.0764999315142631,0.5407572984695435,0.2168905735015869,-0.1061178296804428,0.671170711517334,0.1873578280210495,-0.111172117292881,0.7649267315864563,0.2097054421901703,-0.1054093167185783,0.4710249006748199,0.4234768152236938,-0.1347864419221878,0.5625467300415039,0.2797317802906036,-0.1493218392133712,0.653084397315979,0.2391670942306518,-0.1437111794948578,0.7259029150009155,0.2373358309268951,-0.134096160531044,train
L,0.3776200413703918,0.8697376847267151,8.83030054410483e-07,0.5256175994873047,0.740872323513031,-0.1199708729982376,0.6336594820022583,0.6487883925437927,-0.1736472398042678,0.7675718069076538,0.5554783940315247,-0.2072674483060836,0.8863511085510254,0.5068368911743164,-0.2204953134059906,0.4871959686279297,0.4405142664909363,-0.0468540750443935,0.4841530621051788,0.2927368879318237,-0.1064251735806465,0.4758828282356262,0.1896403133869171,-0.1456601023674011,0.4540087282657623,0.0991292297840118,-0.1702849417924881,0.3745718002319336,0.4690031111240387,-0.0084256473928689,0.3554952144622803,0.372665137052536,-0.0749259665608406,0.3893925845623016,0.5125268697738647,-0.0659893080592155,0.4050438702106476,0.5599460005760193,-0.0398587957024574,0.2704063057899475,0.5243852734565735,0.0125789875164628,0.2579092979431152,0.4433634877204895,-0.0744345486164093,0.3110201358795166,0.5645458102226257,-0.0365654751658439,0.3366743922233581,0.5927830338478088,0.0144054917618632,0.1927993297576904,0.5939072370529175,0.0243786256760358,0.1724249422550201,0.5369604825973511,-0.0124678444117307,0.2424859404563903,0.6142076253890991,0.0329405926167964,0.2729345560073852,0.6395761966705322,0.077299878001213,valid
I,0.6492704749107361,0.8386147022247314,-1.8426707129037825e-06,0.8350629210472107,0.6924865245819092,-0.027604304254055,0.8412435054779053,0.4946872591972351,-0.0224431995302438,0.7039077281951904,0.3602261245250702,-0.0240971613675355,0.5252296328544617,0.370803564786911,-0.0061472742818295,0.7242159843444824,0.365666925907135,0.020082738250494,0.7019152641296387,0.1996274888515472,-0.0604868605732917,0.7018026113510132,0.3115764856338501,-0.1123169586062431,0.6986366510391235,0.3914068937301636,-0.1335355043411255,0.5778868198394775,0.3799159824848175,0.0074627287685871,0.533967137336731,0.2236053049564361,-0.0590928457677364,0.5760802030563354,0.3605002760887146,-0.0826823264360427,0.5969719290733337,0.4061324596405029,-0.0844227373600006,0.4399188756942749,0.4135185182094574,-0.0185239668935537,0.3675066232681274,0.2464380860328674,-0.0694208368659019,0.4471720159053802,0.365041434764862,-0.053975123912096,0.5055690407752991,0.4610854685306549,-0.030299324542284,0.3037857711315155,0.4609871506690979,-0.0500184185802936,0.2404874861240387,0.3104798197746277,-0.0737466216087341,0.2253840863704681,0.2170037627220153,-0.0815500020980835,0.2220751047134399,0.1329482793807983,-0.0870108902454376,train
C,0.2805359363555908,0.623218297958374,7.962464678712422e-07,0.413004994392395,0.658313512802124,0.0353969857096672,0.5112131834030151,0.6385747790336609,0.0166089404374361,0.5952644348144531,0.6502123475074768,-0.0187850445508956,0.669901967048645,0.645219087600708,-0.0574414767324924,0.4752032458782196,0.3653284311294555,-0.0306323859840631,0.609009861946106,0.2307070791721344,-0.083419531583786,0.71638023853302,0.2452927529811859,-0.1131204068660736,0.8010098338127136,0.2920722365379333,-0.1290936022996902,0.4546608924865722,0.350852906703949,-0.0807902589440345,0.6147605180740356,0.2021234333515167,-0.1367163360118866,0.7419627904891968,0.2347863614559173,-0.1603017151355743,0.8237087726593018,0.3096658587455749,-0.170877605676651,0.4418976604938507,0.37044358253479,-0.1285386681556701,0.5913848280906677,0.2214772254228592,-0.1668086498975753,0.7166798710823059,0.2354618310928344,-0.1779882758855819,0.8039129972457886,0.2892177999019623,-0.1813429445028305,0.450978934764862,0.4248420596122741,-0.1739145517349243,0.5648640990257263,0.3096233010292053,-0.1970526427030563,0.6598774194717407,0.2937802076339721,-0.2010587453842163,0.733696460723877,0.3149330615997314,-0.2016043215990066,train
